060605	El Pedregoso	0606	Pesé	06	Herrera	Provincia	7.93023	-80.64015	1500
060606	El Ciruelo	0606	Pesé	06	Herrera	Provincia	7.89655	-80.69361	777
060607	Sabana Grande	0606	Pesé	06	Herrera	Provincia	7.86698	-80.65745	1617
060608	Rincón Hondo	0606	Pesé	06	Herrera	Provincia	7.83889	-80.61348	1363
060701	Santa María	0607	Santa María	06	Herrera	Provincia	8.10877	-80.65991	2261
060702	Chupampa	0607	Santa María	06	Herrera	Provincia	8.08193	-80.78029	1334
060703	El Rincón	0607	Santa María	06	Herrera	Provincia	8.11634	-80.59982	1750
060704	El Limón	0607	Santa María	06	Herrera	Provincia	8.06332	-80.74892	1258
060705	Los Canelos	0607	Santa María	06	Herrera	Provincia	8.11060	-80.72293	2121
070101	Guararé	0701	Guararé	07	Los Santos	Provincia	7.81562	-80.28019	5388
070102	El Espinal	0701	Guararé	07	Los Santos	Provincia	7.84797	-80.31777	1277
070103	El Macano	0701	Guararé	07	Los Santos	Provincia	7.68349	-80.40904	253
070104	Guararé Arriba	0701	Guararé	07	Los Santos	Provincia	7.79948	-80.35435	379
070105	La Enea	0701	Guararé	07	Los Santos	Provincia	7.84178	-80.27129	1688
070106	La Pasera	0701	Guararé	07	Los Santos	Provincia	7.80645	-80.30967	1245
070107	Las Trancas	0701	Guararé	07	Los Santos	Provincia	7.73436	-80.38398	515
070108	Llano Abajo	0701	Guararé	07	Los Santos	Provincia	7.76678	-80.41657	574
070109	El Hato	0701	Guararé	07	Los Santos	Provincia	7.77819	-80.38185	369
070110	Perales	0701	Guararé	07	Los Santos	Provincia	7.77615	-80.33667	419
070201	Las Tablas	0702	Las Tablas	07	Los Santos	Provincia	7.77412	-80.27579	8655
070202	Bajo Corral	0702	Las Tablas	07	Los Santos	Provincia	7.58483	-80.26222	465
070203	Bayano	0702	Las Tablas	07	Los Santos	Provincia	7.59662	-80.42192	608
070204	El Carate	0702	Las Tablas	07	Los Santos	Provincia	7.72953	-80.30785	1308
070205	El Cocal	0702	Las Tablas	07	Los Santos	Provincia	7.74013	-80.27855	2333
070206	El Manantial	0702	Las Tablas	07	Los Santos	Provincia	7.78787	-80.22406	1497
070207	El Muñóz	0702	Las Tablas	07	Los Santos	Provincia	7.67148	-80.31929	400
070208	El Pedregoso	0702	Las Tablas	07	Los Santos	Provincia	7.70632	-80.32313	288
070209	La Laja	0702	Las Tablas	07	Los Santos	Provincia	7.73203	-80.25623	605
070210	La Miel	0702	Las Tablas	07	Los Santos	Provincia	7.56240	-80.33258	243
070211	La Palma	0702	Las Tablas	07	Los Santos	Provincia	7.70145	-80.19339	1122
070212	La Tiza	0702	Las Tablas	07	Los Santos	Provincia	7.75296	-80.29349	1843
070213	Las Palmitas	0702	Las Tablas	07	Los Santos	Provincia	7.76766	-80.30434	2743
070214	Las Tablas Abajo	0702	Las Tablas	07	Los Santos	Provincia	7.80748	-80.24792	2170
070215	Nuario	0702	Las Tablas	07	Los Santos	Provincia	7.51935	-80.29820	173
070216	Palmira	0702	Las Tablas	07	Los Santos	Provincia	7.68119	-80.35162	140
070217	Peña Blanca	0702	Las Tablas	07	Los Santos	Provincia	7.71581	-80.27589	1043
070218	Río Hondo	0702	Las Tablas	07	Los Santos	Provincia	7.71428	-80.35377	182
070219	San José	0702	Las Tablas	07	Los Santos	Provincia	7.67866	-80.24246	656
070220	San Miguel	0702	Las Tablas	07	Los Santos	Provincia	7.64707	-80.27731	114
070221	Santo Domingo	0702	Las Tablas	07	Los Santos	Provincia	7.74737	-80.21414	2232
070222	Sesteadero	0702	Las Tablas	07	Los Santos	Provincia	7.74626	-80.25520	1053
070223	Valle Rico	0702	Las Tablas	07	Los Santos	Provincia	7.60659	-80.36131	324
070224	Vallerriquito	0702	Las Tablas	07	Los Santos	Provincia	7.62522	-80.30823	243
070301	La Villa de Los Santos	0703	Los Santos	07	Los Santos	Provincia	7.89569	-80.45492	9724
070302	El Guásimo	0703	Los Santos	07	Los Santos	Provincia	7.83062	-80.52586	629
070303	La Colorada	0703	Los Santos	07	Los Santos	Provincia	7.83209	-80.55777	1018
070304	La Espigadilla	0703	Los Santos	07	Los Santos	Provincia	7.88029	-80.39745	1782
070305	Las Cruces	0703	Los Santos	07	Los Santos	Provincia	7.80438	-80.44020	1463
070306	Las Guabas	0703	Los Santos	07	Los Santos	Provincia	7.81968	-80.49676	728
070307	Los Ángeles	0703	Los Santos	07	Los Santos	Provincia	7.88847	-80.34516	943
070308	Los Olivos	0703	Los Santos	07	Los Santos	Provincia	7.91086	-80.49821	1484
070309	Llano Largo	0703	Los Santos	07	Los Santos	Provincia	7.91035	-80.42437	2689
070310	Sabana Grande	0703	Los Santos	07	Los Santos	Provincia	7.84097	-80.36073	2051
070311	Santa Ana	0703	Los Santos	07	Los Santos	Provincia	7.95608	-80.36220	2004
070312	Tres Quebradas	0703	Los Santos	07	Los Santos	Provincia	7.85142	-80.40769	864
070313	Agua Buena	0703	Los Santos	07	Los Santos	Provincia	7.82023	-80.39976	1260
070314	Villa Lourdes	0703	Los Santos	07	Los Santos	Provincia	7.81046	-80.46981	1203
070315	El Ejido	0703	Los Santos	07	Los Santos	Provincia	7.91325	-80.37730	2186
070401	Macaracas	0704	Macaracas	07	Los Santos	Provincia	7.72867	-80.53411	2832
070402	Bahía Honda	0704	Macaracas	07	Los Santos	Provincia	7.71392	-80.44629	686
070403	Bajos de Güera	0704	Macaracas	07	Los Santos	Provincia	7.57096	-80.62381	471
070404	Corozal	0704	Macaracas	07	Los Santos	Provincia	7.74667	-80.47677	637
070405	Chupá	0704	Macaracas	07	Los Santos	Provincia	7.78320	-80.56899	571
070406	El Cedro	0704	Macaracas	07	Los Santos	Provincia	7.77525	-80.53028	502
070407	Espino Amarillo	0704	Macaracas	07	Los Santos	Provincia	7.68349	-80.46267	211
070408	La Mesa	0704	Macaracas	07	Los Santos	Provincia	7.63651	-80.62112	673
070409	Las Palmas	0704	Macaracas	07	Los Santos	Provincia	7.67667	-80.50395	395
070410	Llano de Piedras	0704	Macaracas	07	Los Santos	Provincia	7.63634	-80.54952	1804
070411	Mogollón	0704	Macaracas	07	Los Santos	Provincia	7.61704	-80.47866	183
070501	Pedasí	0705	Pedasí	07	Los Santos	Provincia	7.49888	-80.04858	2980
070502	Los Asientos	0705	Pedasí	07	Los Santos	Provincia	7.49514	-80.12181	714
070503	Mariabé	0705	Pedasí	07	Los Santos	Provincia	7.58385	-80.05835	373
070504	Purio	0705	Pedasí	07	Los Santos	Provincia	7.59538	-80.08739	498
070505	Oria Arriba	0705	Pedasí	07	Los Santos	Provincia	7.47614	-80.18833	377
070601	Pocrí	0706	Pocrí	07	Los Santos	Provincia	7.64797	-80.11489	983
070602	El Cañafístulo	0706	Pocrí	07	Los Santos	Provincia	7.61252	-80.21156	271
070603	Lajamina	0706	Pocrí	07	Los Santos	Provincia	7.58017	-80.14003	459
070604	Paraíso	0706	Pocrí	07	Los Santos	Provincia	7.70113	-80.15309	589
070605	Paritilla	0706	Pocrí	07	Los Santos	Provincia	7.59777	-80.18072	723
070701	Tonosí	0707	Tonosí	07	Los Santos	Provincia	7.37590	-80.40015	2170
070702	Altos de Güera	0707	Tonosí	07	Los Santos	Provincia	7.52285	-80.60956	498
070703	Cañas	0707	Tonosí	07	Los Santos	Provincia	7.46318	-80.28661	703
070704	El Bebedero	0707	Tonosí	07	Los Santos	Provincia	7.42455	-80.49682	1297
070705	El Cacao	0707	Tonosí	07	Los Santos	Provincia	7.44888	-80.40324	970
070706	El Cortezo	0707	Tonosí	07	Los Santos	Provincia	7.43718	-80.65947	544
070707	Flores	0707	Tonosí	07	Los Santos	Provincia	7.51291	-80.43557	538
070708	Guánico	0707	Tonosí	07	Los Santos	Provincia	7.33809	-80.49834	827
070709	La Tronosa	0707	Tonosí	07	Los Santos	Provincia	7.45479	-80.57111	476
070710	Cambutal	0707	Tonosí	07	Los Santos	Provincia	7.29001	-80.56329	575
070711	Isla de Cañas	0707	Tonosí	07	Los Santos	Provincia	7.41479	-80.32823	361
080201	San Miguel	0802	Balboa	08	Panamá	Provincia	8.41908	-78.91389	738
080202	La Ensenada	0802	Balboa	08	Panamá	Provincia	8.34815	-78.87764	55
080203	La Esmeralda	0802	Balboa	08	Panamá	Provincia	8.29558	-78.92111	570
080204	La Guinea	0802	Balboa	08	Panamá	Provincia	8.34205	-78.93765	42
080205	Pedro González	0802	Balboa	08	Panamá	Provincia	8.26528	-79.11116	287
080206	Saboga	0802	Balboa	08	Panamá	Provincia	8.57312	-79.02314	297
080501	Chepo	0805	Chepo	08	Panamá	Provincia	9.14322	-79.07746	34425
080502	Cañita	0805	Chepo	08	Panamá	Provincia	9.29781	-78.83015	2764
080503	Chepillo	0805	Chepo	08	Panamá	Provincia	8.95200	-79.12833	195
080504	El Llano	0805	Chepo	08	Panamá	Provincia	9.14339	-78.89144	3312
080505	Las Margaritas	0805	Chepo	08	Panamá	Provincia	9.27134	-79.13510	5658
080506	Santa Cruz de Chinina	0805	Chepo	08	Panamá	Provincia	9.01075	-78.99193	1200
080507	Comarca Kuna de Madungandí	0805	Chepo	08	Panamá	Provincia	9.14693	-78.44640	7647
080508	Tortí	0805	Chepo	08	Panamá	Provincia	8.94588	-78.50092	10387
080601	Chimán	0806	Chimán	08	Panamá	Provincia	8.75293	-78.55988	1013
080602	Brujas	0806	Chimán	08	Panamá	Provincia	8.58469	-78.50106	614
080603	Gonzalo Vásquez	0806	Chimán	08	Panamá	Provincia	8.42437	-78.44140	207
080604	Pásiga	0806	Chimán	08	Panamá	Provincia	8.90161	-78.82581	459
080605	Unión Santeña	0806	Chimán	08	Panamá	Provincia	8.84052	-78.68370	849
080801	San Felipe	0808	Panamá	08	Panamá	Provincia	8.95100	-79.53500	1258
080802	El Chorrillo	0808	Panamá	08	Panamá	Provincia	8.94867	-79.54167	16335
080803	Santa Ana	0808	Panamá	08	Panamá	Provincia	8.95700	-79.54033	13495
080804	Calidonia o La Exposición	0808	Panamá	08	Panamá	Provincia	8.96856	-79.53515	17300
080805	Curundú	0808	Panamá	08	Panamá	Provincia	8.98267	-79.53767	15458
080806	Betania	0808	Panamá	08	Panamá	Provincia	9.01440	-79.52617	42199
080807	Bella Vista	0808	Panamá	08	Panamá	Provincia	8.98433	-79.52356	33710
080808	Pueblo Nuevo	0808	Panamá	08	Panamá	Provincia	9.00908	-79.51510	24167
080809	San Francisco	0808	Panamá	08	Panamá	Provincia	8.99068	-79.50677	61290
080810	Parque Lefevre	0808	Panamá	08	Panamá	Provincia	9.01377	-79.48641	42832
080811	Río Abajo	0808	Panamá	08	Panamá	Provincia	9.02400	-79.49600	28045
080812	Juan Díaz	0808	Panamá	08	Panamá	Provincia	9.03175	-79.45208	56583
080813	Pedregal	0808	Panamá	08	Panamá	Provincia	9.09588	-79.43728	57682
080814	Ancón	0808	Panamá	08	Panamá	Provincia	9.06387	-79.60860	37224
080815	Chilibre	0808	Panamá	08	Panamá	Provincia	9.14950	-79.60202	49582
080816	Las Cumbres	0808	Panamá	08	Panamá	Provincia	9.08937	-79.55334	39923
080817	Pacora	0808	Panamá	08	Panamá	Provincia	9.15056	-79.32915	70283
080818	San Martín	0808	Panamá	08	Panamá	Provincia	9.21723	-79.25275	5485
080819	Tocumen	0808	Panamá	08	Panamá	Provincia	9.10203	-79.39969	89361
080820	Las Mañanitas	0808	Panamá	08	Panamá	Provincia	9.10765	-79.41753	45241
080821	24 de Diciembre	0808	Panamá	08	Panamá	Provincia	9.14245	-79.38226	79965
080822	Alcalde Díaz	0808	Panamá	08	Panamá	Provincia	9.13202	-79.51223	46976
080823	Ernesto Córdoba Campos	0808	Panamá	08	Panamá	Provincia	9.10135	-79.49171	71613
080824	Caimitillo	0808	Panamá	08	Panamá	Provincia	9.32288	-79.44600	34097
080825	Las Garzas	0808	Panamá	08	Panamá	Provincia	9.07121	-79.21833	56980
080826	Don Bosco	0808	Panamá	08	Panamá	Provincia	9.03591	-79.41705	49906
081001	Amelia Denis de Icaza	0810	San Miguelito	08	Panamá	Provincia	9.04104	-79.51504	29208
081002	Belisario Porras	0810	San Miguelito	08	Panamá	Provincia	9.05347	-79.50026	44129
081003	José Domingo Espinar	0810	San Miguelito	08	Panamá	Provincia	9.04858	-79.47883	44448
081004	Mateo Iturralde	0810	San Miguelito	08	Panamá	Provincia	9.03462	-79.49589	9638
081005	Victoriano Lorenzo	0810	San Miguelito	08	Panamá	Provincia	9.03289	-79.50570	15181
081006	Arnulfo Arias	0810	San Miguelito	08	Panamá	Provincia	9.06574	-79.48179	31433
081007	Belisario Frías	0810	San Miguelito	08	Panamá	Provincia	9.07649	-79.49009	33072
081008	Omar Torrijos	0810	San Miguelito	08	Panamá	Provincia	9.05921	-79.52091	32403
081009	Rufina Alfaro	0810	San Miguelito	08	Panamá	Provincia	9.06995	-79.45692	41265
081101	Taboga	0811	Taboga	08	Panamá	Provincia	8.78788	-79.55629	734
081102	Otoque Occidente	0811	Taboga	08	Panamá	Provincia	8.60139	-79.60603	167
081103	Otoque Oriente	0811	Taboga	08	Panamá	Provincia	8.57423	-79.59146	188
090101	Atalaya	0901	Atalaya	09	Veraguas	Provincia	8.03613	-80.93174	7762
090102	El Barrito	0901	Atalaya	09	Veraguas	Provincia	7.98106	-80.94220	1063
090103	La Montañuela	0901	Atalaya	09	Veraguas	Provincia	8.02375	-80.86835	881
090104	La Carrillo	0901	Atalaya	09	Veraguas	Provincia	7.98678	-80.89804	686
090105	San Antonio	0901	Atalaya	09	Veraguas	Provincia	8.07120	-80.90378	7115
090201	Calobre	0902	Calobre	09	Veraguas	Provincia	8.29753	-80.82389	2877
090202	Barnizal	0902	Calobre	09	Veraguas	Provincia	8.40728	-80.76732	370
090203	Chitra	0902	Calobre	09	Veraguas	Provincia	8.51841	-80.89737	1277
090204	El Cocla	0902	Calobre	09	Veraguas	Provincia	8.33148	-80.90188	549
090205	El Potrero	0902	Calobre	09	Veraguas	Provincia	8.38410	-80.80807	591
090206	La Laguna	0902	Calobre	09	Veraguas	Provincia	8.33466	-80.75125	708
090207	La Raya de Calobre	0902	Calobre	09	Veraguas	Provincia	8.22498	-80.81231	498
090208	La Tetilla	0902	Calobre	09	Veraguas	Provincia	8.25631	-80.87595	426
090209	La Yeguada	0902	Calobre	09	Veraguas	Provincia	8.45350	-80.86533	1414
090210	Las Guías	0902	Calobre	09	Veraguas	Provincia	8.23872	-80.75668	1694
090211	Monjarás	0902	Calobre	09	Veraguas	Provincia	8.38207	-80.85734	594
090212	San José	0902	Calobre	09	Veraguas	Provincia	8.45905	-80.79150	668
090301	Cañazas	0903	Cañazas	09	Veraguas	Provincia	8.31659	-81.22379	5367
090302	Cerro de Plata	0903	Cañazas	09	Veraguas	Provincia	8.28631	-81.35448	1625
090303	El Picador	0903	Cañazas	09	Veraguas	Provincia	8.41877	-81.29137	2974
090304	Los Valles	0903	Cañazas	09	Veraguas	Provincia	8.42715	-81.20842	1240
090305	San José	0903	Cañazas	09	Veraguas	Provincia	8.36999	-81.42238	1937
090306	San Marcelo	0903	Cañazas	09	Veraguas	Provincia	8.27626	-81.15564	1380
090307	El Aromillo	0903	Cañazas	09	Veraguas	Provincia	8.35617	-81.14996	1098
090308	Las Cruces	0903	Cañazas	09	Veraguas	Provincia	8.34160	-81.31092	1312
090401	La Mesa	0904	La Mesa	09	Veraguas	Provincia	8.14433	-81.18811	3458
090402	Bisvalles	0904	La Mesa	09	Veraguas	Provincia	8.21277	-81.22385	2169
090403	Boró	0904	La Mesa	09	Veraguas	Provincia	8.16635	-81.30616	1565
090404	Llano Grande	0904	La Mesa	09	Veraguas	Provincia	8.09084	-81.14042	782
090405	San Bartolo	0904	La Mesa	09	Veraguas	Provincia	8.22223	-81.28290	1099
090406	Los Milagros	0904	La Mesa	09	Veraguas	Provincia	8.16067	-81.11242	1500
090407	El Higo	0904	La Mesa	09	Veraguas	Provincia	8.21970	-81.34796	1665
090501	Las Palmas	0905	Las Palmas	09	Veraguas	Provincia	8.13338	-81.45757	2388
090502	Cerro de Casa	0905	Las Palmas	09	Veraguas	Provincia	8.11859	-81.57338	2198
090503	Corozal	0905	Las Palmas	09	Veraguas	Provincia	8.07683	-81.41767	882
090504	El María	0905	Las Palmas	09	Veraguas	Provincia	8.00048	-81.45899	1040
090505	El Prado	0905	Las Palmas	09	Veraguas	Provincia	8.22605	-81.48893	1256
090506	El Rincón	0905	Las Palmas	09	Veraguas	Provincia	8.22129	-81.41352	2635
090507	Lolá	0905	Las Palmas	09	Veraguas	Provincia	8.08901	-81.48925	915
090508	Pixvae	0905	Las Palmas	09	Veraguas	Provincia	7.88570	-81.56793	673
090509	Puerto Vidal	0905	Las Palmas	09	Veraguas	Provincia	8.02969	-81.59577	1869
090510	San Martín de Porres	0905	Las Palmas	09	Veraguas	Provincia	8.19891	-81.53574	1266
090511	Viguí	0905	Las Palmas	09	Veraguas	Provincia	8.33797	-81.50054	1109
090512	Zapotillo	0905	Las Palmas	09	Veraguas	Provincia	7.96825	-81.53694	992
090513	Manuel E. Amador Terrero	0905	Las Palmas	09	Veraguas	Provincia	8.16102	-81.42336	848
090601	Montijo	0906	Montijo	09	Veraguas	Provincia	7.99300	-81.04731	2501
090602	Gobernadora	0906	Montijo	09	Veraguas	Provincia	7.47108	-81.75694	226
090603	La Garceana	0906	Montijo	09	Veraguas	Provincia	7.92486	-81.03321	192
090604	Leones	0906	Montijo	09	Veraguas	Provincia	7.73797	-81.12278	153
090605	Pilón	0906	Montijo	09	Veraguas	Provincia	7.96185	-81.09330	874
090606	Cébaco	0906	Montijo	09	Veraguas	Provincia	7.53974	-81.13727	285
090607	Costa Hermosa	0906	Montijo	09	Veraguas	Provincia	7.93637	-81.06027	1721
090608	Unión del Norte	0906	Montijo	09	Veraguas	Provincia	8.02310	-81.07770	832
090701	Río de Jesús	0907	Río de Jesús	09	Veraguas	Provincia	7.99716	-81.16418	2482
090702	Las Huacas	0907	Río de Jesús	09	Veraguas	Provincia	7.88862	-81.15642	850
090703	Los Castillos	0907	Río de Jesús	09	Veraguas	Provincia	8.02902	-81.11427	509
090704	Utira	0907	Río de Jesús	09	Veraguas	Provincia	7.97136	-81.21601	273
090705	Catorce de Noviembre	0907	Río de Jesús	09	Veraguas	Provincia	7.92925	-81.11061	708
090801	San Francisco	0908	San Francisco	09	Veraguas	Provincia	8.24237	-80.97527	2567
090802	Corral Falso	0908	San Francisco	09	Veraguas	Provincia	8.21749	-80.88643	515
090803	Los Hatillos	0908	San Francisco	09	Veraguas	Provincia	8.33598	-80.96600	1178
090804	Remance	0908	San Francisco	09	Veraguas	Provincia	8.28045	-81.07622	1452
090805	San Juan	0908	San Francisco	09	Veraguas	Provincia	8.29748	-81.03353	1661
090806	San José	0908	San Francisco	09	Veraguas	Provincia	8.36206	-81.05819	2734
090901	Santa Fe	0909	Santa Fe	09	Veraguas	Provincia	8.49608	-81.08589	2866
090902	Calovébora	0909	Santa Fe	09	Veraguas	Provincia	8.71514	-80.93610	6373
090903	El Alto	0909	Santa Fe	09	Veraguas	Provincia	8.54666	-81.02856	1362
090904	El Cuay	0909	Santa Fe	09	Veraguas	Provincia	8.44285	-81.10969	1287
090905	El Pantano	0909	Santa Fe	09	Veraguas	Provincia	8.57351	-81.07214	658
090906	Gatú o Gatuncito	0909	Santa Fe	09	Veraguas	Provincia	8.54320	-80.95932	1451
090907	Río Luis	0909	Santa Fe	09	Veraguas	Provincia	8.64952	-81.14920	3001
090908	Rubén Cantú	0909	Santa Fe	09	Veraguas	Provincia	8.45233	-80.97825	1025
091001	Santiago	0910	Santiago	09	Veraguas	Provincia	8.08251	-80.97463	23236
091002	La Colorada	0910	Santiago	09	Veraguas	Provincia	7.99118	-80.98884	2652
091003	La Peña	0910	Santiago	09	Veraguas	Provincia	8.19025	-81.06350	5943
091004	La Raya de Santa María	0910	Santiago	09	Veraguas	Provincia	8.15053	-80.81051	2109
091005	Ponuga	0910	Santiago	09	Veraguas	Provincia	7.89826	-80.99179	1477
091006	San Pedro del Espino	0910	Santiago	09	Veraguas	Provincia	8.13713	-81.07656	1974
091007	Canto del Llano	0910	Santiago	09	Veraguas	Provincia	8.17384	-80.95485	13678
091008	Los Algarrobos	0910	Santiago	09	Veraguas	Provincia	8.08945	-81.05126	8218
091009	Carlos Santana Ávila	0910	Santiago	09	Veraguas	Provincia	8.10127	-80.83840	5500
091010	Edwin Fábrega	0910	Santiago	09	Veraguas	Provincia	8.05133	-81.01685	4054
091011	San Martín de Porres	0910	Santiago	09	Veraguas	Provincia	8.11504	-80.95409	16156
091012	Urracá	0910	Santiago	09	Veraguas	Provincia	8.15455	-80.89905	2101
091013	Rodrigo Luque	0910	Santiago	09	Veraguas	Provincia	8.14334	-80.99184	9114
091014	Nuevo Santiago	0910	Santiago	09	Veraguas	Provincia	8.09862	-80.92741	10677
091015	Santiago Este	0910	Santiago	09	Veraguas	Provincia	8.15811	-80.73770	1449
091016	Santiago Sur	0910	Santiago	09	Veraguas	Provincia	7.79969	-81.00581	1267
091101	Soná	0911	Soná	09	Veraguas	Provincia	7.97343	-81.32832	12242
091102	Bahía Honda	0911	Soná	09	Veraguas	Provincia	7.77001	-81.50295	668
091103	Calidonia	0911	Soná	09	Veraguas	Provincia	7.91169	-81.43702	1286
091104	Cativé	0911	Soná	09	Veraguas	Provincia	7.85352	-81.40295	725
091105	El Marañón	0911	Soná	09	Veraguas	Provincia	8.01860	-81.25434	2640
091106	Guarumal	0911	Soná	09	Veraguas	Provincia	7.82277	-81.22612	1456
091107	La Soledad	0911	Soná	09	Veraguas	Provincia	7.89707	-81.29285	1496
091108	Quebrada de Oro	0911	Soná	09	Veraguas	Provincia	8.03418	-81.37015	1035
091109	Río Grande	0911	Soná	09	Veraguas	Provincia	7.71193	-81.34455	1416
091110	Rodeo Viejo	0911	Soná	09	Veraguas	Provincia	8.09079	-81.31868	1749
091111	Hicaco	0911	Soná	09	Veraguas	Provincia	7.66968	-81.24317	2007
091112	La Trinchera	0911	Soná	09	Veraguas	Provincia	7.78175	-81.31359	1524
091201	Llano de Catival o Mariato	0912	Mariato	09	Veraguas	Provincia	7.61248	-80.92237	2884
091202	Arenas	0912	Mariato	09	Veraguas	Provincia	7.36975	-80.77328	640
091203	El Cacao	0912	Mariato	09	Veraguas	Provincia	7.27477	-80.78370	430
091204	Quebro	0912	Mariato	09	Veraguas	Provincia	7.48383	-80.82507	1195
091205	Tebario	0912	Mariato	09	Veraguas	Provincia	7.71702	-80.97210	642
100001	Narganá	1000	No tiene distrito	10	Guna Yala	Comarca	9.38941	-78.85357	12954
100002	Ailigandí	1000	No tiene distrito	10	Guna Yala	Comarca	9.22227	-78.15851	10911
100003	Puerto Obaldía	1000	No tiene distrito	10	Guna Yala	Comarca	8.61671	-77.43550	611
100004	Tubualá	1000	No tiene distrito	10	Guna Yala	Comarca	8.85853	-77.71317	7540
110101	Cirilo Guaynora	1101	Cémaco (Área No. 1)	11	Emberá Wounaán	Comarca	8.15634	-77.46165	2520
110102	Lajas Blancas	1101	Cémaco (Área No. 1)	11	Emberá Wounaán	Comarca	8.54711	-77.70799	5161
110103	Manuel Ortega	1101	Cémaco (Área No. 1)	11	Emberá Wounaán	Comarca	8.32255	-77.49965	1866
110201	Río Sábalo	1102	Sambú (Área No. 2)	11	Emberá Wounaán	Comarca	7.91329	-78.21448	2226
110202	Jingurudó	1102	Sambú (Área No. 2)	11	Emberá Wounaán	Comarca	7.78284	-78.06408	585
120101	Soloy	1201	Besiko	12	Ngäbe Buglé	Comarca	8.54430	-82.09445	6569
120102	Boca de Balsa	1201	Besiko	12	Ngäbe Buglé	Comarca	8.58976	-82.03069	3096
120103	Camarón Arriba	1201	Besiko	12	Ngäbe Buglé	Comarca	8.39391	-81.99583	4341
120104	Cerro Banco	1201	Besiko	12	Ngäbe Buglé	Comarca	8.47044	-82.01191	4869
120105	Cerro de Patena	1201	Besiko	12	Ngäbe Buglé	Comarca	8.44335	-81.93270	2014
120106	Emplanada de Chorcha	1201	Besiko	12	Ngäbe Buglé	Comarca	8.60430	-82.14173	3223
120107	Nämnoni	1201	Besiko	12	Ngäbe Buglé	Comarca	8.36903	-81.96942	3469
120108	Niba	1201	Besiko	12	Ngäbe Buglé	Comarca	8.56391	-81.95333	3841
120201	Hato Pilón	1202	Mironó	12	Ngäbe Buglé	Comarca	8.39293	-81.83512	3794
120202	Cascabel	1202	Mironó	12	Ngäbe Buglé	Comarca	8.55822	-81.87952	1636
120203	Hato Corotú	1202	Mironó	12	Ngäbe Buglé	Comarca	8.34198	-81.95998	2543
120204	Hato Culantro	1202	Mironó	12	Ngäbe Buglé	Comarca	8.45676	-81.86530	3406
120205	Hato Jobo	1202	Mironó	12	Ngäbe Buglé	Comarca	8.39881	-81.89943	2326
120206	Hato Julí	1202	Mironó	12	Ngäbe Buglé	Comarca	8.35767	-81.85149	2237
120207	Quebrada de Loro	1202	Mironó	12	Ngäbe Buglé	Comarca	8.35014	-81.92450	2376
120208	Salto Dupí	1202	Mironó	12	Ngäbe Buglé	Comarca	8.35763	-81.88791	3482
120301	Chichica	1203	Müna	12	Ngäbe Buglé	Comarca	8.37910	-81.67703	3470
120302	Alto Caballero	1203	Müna	12	Ngäbe Buglé	Comarca	8.29876	-81.67513	3247
120303	Bakama	1203	Müna	12	Ngäbe Buglé	Comarca	8.25938	-81.60582	1458
120304	Cerro Caña	1203	Müna	12	Ngäbe Buglé	Comarca	8.33060	-81.63323	3109
120305	Cerro Puerco	1203	Müna	12	Ngäbe Buglé	Comarca	8.33807	-81.76202	5310
120306	Krüa	1203	Müna	12	Ngäbe Buglé	Comarca	8.54036	-81.54964	2901
120307	Maraca	1203	Müna	12	Ngäbe Buglé	Comarca	8.37449	-81.72772	3795
120308	Nibra	1203	Müna	12	Ngäbe Buglé	Comarca	8.29818	-81.55474	2530
120309	Peña Blanca	1203	Müna	12	Ngäbe Buglé	Comarca	8.48873	-81.67398	3562
120310	Roka o Rokari	1203	Müna	12	Ngäbe Buglé	Comarca	8.49994	-81.61437	3204
120311	Sitio Prado	1203	Müna	12	Ngäbe Buglé	Comarca	8.40948	-81.59446	2767
120312	Ümani	1203	Müna	12	Ngäbe Buglé	Comarca	8.31441	-81.72464	2497
120313	Dikeri	1203	Müna	12	Ngäbe Buglé	Comarca	8.40364	-81.64464	2521
120314	Diko	1203	Müna	12	Ngäbe Buglé	Comarca	8.46392	-81.73175	2596
120315	Kikari	1203	Müna	12	Ngäbe Buglé	Comarca	8.33886	-81.69080	1995
120316	Mreeni	1203	Müna	12	Ngäbe Buglé	Comarca	8.39501	-81.55067	2238
120401	Cerro Iglesias	1204	Nole Duima	12	Ngäbe Buglé	Comarca	8.31037	-81.80351	5773
120402	Hato Chamí	1204	Nole Duima	12	Ngäbe Buglé	Comarca	8.42405	-81.77222	5218
120403	Jädeberi	1204	Nole Duima	12	Ngäbe Buglé	Comarca	8.49338	-81.80449	2313
120404	Lajero	1204	Nole Duima	12	Ngäbe Buglé	Comarca	8.28463	-81.77271	3759
120405	Susama	1204	Nole Duima	12	Ngäbe Buglé	Comarca	8.35937	-81.80164	3646
120501	Buenos Aires	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.45089	-81.48658	1177
120502	Agua de Salud	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.51523	-81.43346	2404
120503	Alto de Jesús	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.26343	-81.47377	920
120504	Cerro Pelado	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.16430	-81.53535	3278
120505	El Bale	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.34617	-81.37749	1009
120506	El Paredón	1205	Ñürün	12	Ngäbe Buglé	Comarca	8.48677	-81.22932	1208
