866007|860084
866014|860084
866021|860056
866024|860056
866026|860084
866028|860084
866035|860084
866042|860084
866049|860084
866056|860084
866063|860042
866070|860042
866077|860084
866084|860084
866091|860084
866098|860077
866105|860077
866112|860077
866119|860077
866126|860042
866133|860042
866140|860084
866147|860077
866154|860161
866161|860161
866168|860161
866175|860084
866182|860084
866183|860084
866184|860056
866185|860056
866186|860077
866187|860056
866189|860084
866196|860084
866200|860077
866203|860084
866210|860161
866217|860161
866224|860161
866231|860084
866238|860084
866245|860042
866252|860056
866259|860084
866266|860084
866273|860056
866280|860056
866287|860084
866294|860056
866301|860056
866308|860084
866315|860084
866322|860042
866325|860042
866329|860042
866336|860084
866340|860084
866342|860042
866343|860042
866350|860161
866357|860042
866364|860042
866368|860042
866371|860042
866378|860042
866382|860042
866385|860084
866388|860042
866390|860056
866391|860056
866392|860056
866394|860056
866396|860056
866399|860056
866403|860056
866405|860042
866406|860042
866413|860042
866420|860161
866424|860042
866427|860042
866431|860056
866434|860042
866438|860042
866441|860042
866448|860084
866455|860084
866459|860084
866462|860161
866469|860161
866474|860056
866476|860161
866483|860161
866487|860161
866490|860084
866497|860084
866501|860084
866504|860084
866505|860084
866507|860042
866509|860084
866511|860084
866515|860042
866518|860084
866525|860042
866527|860084
866528|860161
866529|860161
866532|860042
866539|860161
866546|860161
866553|860161
866555|860042
866557|860161
866560|860084
866564|860161
866565|860161
866574|860161
866576|860161
866578|860161
866579|860161
866581|860161
866585|860161
866588|860161
866590|860056
866594|860042
866595|860056
866599|860084
866602|860084
866604|860084
866606|860056
866609|860056
866613|860056
866616|860056
866620|860056
866623|860056
900007|900021
900049|900056
900063|900056
900098|900084
900105|900042
900126|900119
908007|900021
908014|900021
908021|900112
908028|900021
908035|900112
908042|900021
908049|900021
908056|900021
908063|900021
908070|900112
908077|900028
908084|900021
908091|900028
908098|900028
908105|900021
908112|900028
908119|900070
908126|900028
908133|900021
908140|900028
908147|900028
908154|900028
908161|900035
908168|900035
908175|900035
908182|900035
908189|900035
908196|900035
908203|900056
908210|900056
908217|900056
908224|900056
908231|900056
908238|900056
908245|900056
908252|900056
908259|900056
908266|900056
908273|900070
908280|900070
908287|900070
908294|900028
908301|900070
908308|900070
908315|900070
908322|900077
908329|900070
908336|900070
908343|900070
908350|900070
908364|900077
908371|908357
908378|900084
908385|900084
908392|900084
908399|900084
908406|900084
908413|900042
908420|900035
908427|900042
908434|900035
908441|900042
908448|900042
908455|900035
908462|900091
908469|900091
908476|900091
908483|900091
908490|900084
908497|900084
908504|900091
908511|900084
908518|900056
908525|900084
908532|900056
908539|900084
908546|900035
908553|900084
908560|900084
908567|908644
908574|908644
