1401	Morona	14	Morona Santiago	-2.249044	-78.156084	54935
1402	Gualaquiza	14	Morona Santiago	-3.340659	-78.690679	21892
1403	Limón Indanza	14	Morona Santiago	-3.012639	-78.413935	58118
1404	Palora	14	Morona Santiago	-1.731784	-78.030926	11882
1405	Santiago	14	Morona Santiago	-2.736676	-78.326017	9755
1406	Sucúa	14	Morona Santiago	-2.484619	-78.208755	23504
1407	Huamboya	14	Morona Santiago	-1.963457	-77.943724	10830
1408	San Juan Bosco	14	Morona Santiago	-3.201364	-78.471676	4372
1409	Taisha	14	Morona Santiago	-2.476519	-77.399794	26700
1410	Logroðo	14	Morona Santiago	-2.692702	-78.114517	7484
1411	Pablo Sexto	14	Morona Santiago	-1.858448	-78.275825	2267
1412	Tiwintza	14	Morona Santiago	-2.961358	-77.894682	9285
1901	Zamora	19	Zamora Chinchipe	-4.002590	-78.949936	30186
1902	Chinchipe	19	Zamora Chinchipe	-4.889316	-79.137043	10337
1903	Nangaritza	19	Zamora Chinchipe	-4.270006	-78.739666	5874
1904	Yacuambi	19	Zamora Chinchipe	-3.620555	-78.965378	6391
1905	Yantzaza	19	Zamora Chinchipe	-3.737077	-78.692205	23370
1906	El Pangui	19	Zamora Chinchipe	-3.622700	-78.557116	12768
1907	Centinela del Cóndor	19	Zamora Chinchipe	-3.935346	-78.749067	7882
1908	Palanda	19	Zamora Chinchipe	-4.599612	-79.068205	8873
1909	Paquisha	19	Zamora Chinchipe	-3.936907	-78.600959	4737
2001	San Cristóbal	20	Galápagos	-0.973744	-89.750199	8823
2002	Isabela	20	Galápagos	-0.744504	-91.095052	3050
2003	Santa Cruz	20	Galápagos	-0.524708	-90.428774	17233
2401	Santa Elena	24	Santa Elena	-2.172406	-80.635649	185238
2403	Salinas	24	Santa Elena	-2.270663	-80.913343	86801
9003	Manga del Curá	90	Zona No Delimitada	-0.679699	-79.592269	11964
2402	La Libertad	24	Santa Elena	-2.239550	-80.894674	871
