140343	Ticino	MU	14	Córdoba	-32.694879	-63.435047	2615	
140350	Tío Pujio	MU	14	Córdoba	-32.279948	-63.351776	3659	
140357	Villa María	MU	14	Córdoba	-32.403101	-63.23663	97815	
140364	Villa Nueva	MU	14	Córdoba	-32.434878	-63.262446	26359	
140371	Deán Funes	MU	14	Córdoba	-30.422748	-64.354676	25360	
140378	Quilino	MU	14	Córdoba	-30.220489	-64.477822	6575	
140385	Alejandro Roca	MU	14	Córdoba	-33.344276	-63.72033	6108	
140392	Bengolea	MU	14	Córdoba	-33.027768	-63.671487	1004	
140399	Carnerillo	MU	14	Córdoba	-32.916645	-64.023984	2698	
140406	Charras	MU	14	Córdoba	-33.023129	-64.048193	1270	
140413	General Cabrera	MU	14	Córdoba	-32.81263	-63.870745	14473	
140420	General Deheza	MU	14	Córdoba	-32.761916	-63.792428	12711	
140427	Huanchilla	MU	14	Córdoba	-33.66666	-63.63519	1147	
140434	La Carlota	MU	14	Córdoba	-33.413706	-63.296377	14571	
140441	Los Cisnes	MU	14	Córdoba	-33.376277	-63.47088	711	
140448	Olaeta	MU	14	Córdoba	-33.044185	-63.910051	670	
140455	Reducción	MU	14	Córdoba	-33.20281	-63.86273	1900	
140462	Santa Eufemia	MU	14	Córdoba	-33.193545	-63.284126	2685	
140469	Ucacha	MU	14	Córdoba	-33.031799	-63.507136	5941	
140476	Alejo Ledesma	MU	14	Córdoba	-33.598736	-62.623854	3624	
140483	Arias	MU	14	Córdoba	-33.639469	-62.40287	7580	
140490	Camilo Aldao	MU	14	Córdoba	-33.126823	-62.095365	4923	
140497	Capitán General Bernardo O'Higgins	MU	14	Córdoba	-33.249044	-62.269039	563	
140504	Cavanagh	MU	14	Córdoba	-33.477402	-62.338793	1286	
140511	Colonia Italiana	MU	14	Córdoba	-33.306574	-62.181364	732	
140518	Corral de Bustos Ifflinger	MU	14	Córdoba	-33.279888	-62.19621	11062	
140525	Cruz Alta	MU	14	Córdoba	-33.006267	-61.811401	7387	
140532	General Baldissera	MU	14	Córdoba	-33.123589	-62.300609	2307	
140539	General Roca	MU	14	Córdoba	-32.727512	-61.914501	2885	
140546	Guatimozín	MU	14	Córdoba	-33.460568	-62.433943	2520	
140553	Inriville	MU	14	Córdoba	-32.944483	-62.223231	3793	
140560	Isla Verde	MU	14	Córdoba	-33.238414	-62.402982	4378	
140567	Leones	MU	14	Córdoba	-32.653388	-62.297776	11433	
140574	Los Surgentes	MU	14	Córdoba	-32.974345	-62.014685	2924	
140581	Marcos Juárez	MU	14	Córdoba	-32.683463	-62.105318	28706	
140588	Monte Buey	MU	14	Córdoba	-32.916989	-62.45315	7187	
140595	Saira	MU	14	Córdoba	-32.408306	-62.101057	917	
140602	San Carlos Minas	MU	14	Córdoba	-31.163758	-65.0831	2181	
140609	Salsacate	MU	14	Córdoba	-31.339377	-65.128217	2126	
140616	General Levalle	MU	14	Córdoba	-34.013245	-63.926821	5815	
140623	La Cesira	MU	14	Córdoba	-33.952241	-62.97593	1348	
140630	Laboulaye	MU	14	Córdoba	-34.12811	-63.387836	22609	
140637	Melo	MU	14	Córdoba	-34.349352	-63.436578	1172	
140644	Rosales	MU	14	Córdoba	-34.174759	-63.15298	486	
140651	Serrano	MU	14	Córdoba	-34.475585	-63.533366	3464	
140658	Villa Rossi	MU	14	Córdoba	-34.297604	-63.270415	526	
140665	Bialet Massé	MU	14	Córdoba	-31.312124	-64.502578	9910	
140672	Capilla del Monte	MU	14	Córdoba	-30.847865	-64.526171	13031	
140679	Cosquín	MU	14	Córdoba	-31.23144	-64.607644	25461	
140686	Huerta Grande	MU	14	Córdoba	-31.072011	-64.496593	7986	
140693	La Cumbre	MU	14	Córdoba	-30.974262	-64.504356	7279	
140700	La Falda	MU	14	Córdoba	-31.103775	-64.524685	16937	
140707	Los Cocos	MU	14	Córdoba	-30.926737	-64.5026	1414	
140710	San Antonio de Arredondo	MU	14	Córdoba	-31.525038	-64.544108	6129	
140714	San Esteban	MU	14	Córdoba	-30.921434	-64.531631	1215	
140721	Santa María de Punilla	MU	14	Córdoba	-31.26705	-64.51629	12108	
140728	Tanti	MU	14	Córdoba	-31.361988	-64.569469	11035	
140735	Valle Hermoso	MU	14	Córdoba	-31.132373	-64.492099	7369	
140742	Villa Carlos Paz	MU	14	Córdoba	-31.420692	-64.508884	71719	
140749	Villa Giardino	MU	14	Córdoba	-31.040129	-64.513438	7386	
140752	Villa Río Icho Cruz	MU	14	Córdoba	-31.486608	-64.561896	2857	
140754	Villa Santa Cruz del Lago	MU	14	Córdoba	-31.370559	-64.51049	3672	
140756	Achiras	MU	14	Córdoba	-33.169696	-64.978331	2870	
140763	Adelia María	MU	14	Córdoba	-33.63339	-64.018706	7975	
140770	Alcira	MU	14	Córdoba	-32.751712	-64.335536	6627	
140777	Alpa Corral	MU	14	Córdoba	-32.682752	-64.727592	1276	
140784	Berrotarán	MU	14	Córdoba	-32.448008	-64.38891	7432	
140791	Bulnes	MU	14	Córdoba	-33.504281	-64.6777	1090	
140798	Chaján	MU	14	Córdoba	-33.556222	-65.004569	618	
